step,sg_loss,cbow_loss,var_loss,lr
1321500,2.779469,3.078050,2.160401,0.006550
1321550,2.741901,3.003281,2.128838,0.006549
1321600,2.760755,3.028261,2.132833,0.006548
1321650,2.809511,3.118095,2.176301,0.006547
1321700,2.774210,3.069959,2.155339,0.006546
1321750,2.814882,3.151368,2.180560,0.006545
1321800,2.746340,3.021052,2.134728,0.006545
1321850,2.771942,3.083093,2.147050,0.006544
1321900,2.810938,3.139116,2.175029,0.006543
1321950,2.769773,3.019727,2.140033,0.006542
1322000,2.759500,3.021276,2.131956,0.006541
1322050,2.798439,3.100975,2.170861,0.006540
1322100,2.755319,3.018889,2.128415,0.006539
1322150,2.746745,3.027368,2.136126,0.006539
1322200,2.729992,3.004580,2.117436,0.006538
1322250,2.758794,3.036427,2.143196,0.006537
1322300,2.779607,3.070113,2.153558,0.006536
1322350,2.766046,3.051034,2.147674,0.006535
1322400,2.791199,3.122372,2.169073,0.006534
1322450,2.753126,3.073229,2.150418,0.006533
1322500,2.789327,3.107316,2.163937,0.006533
1322550,2.669456,2.933274,2.080501,0.006532
1322600,2.613261,2.888761,2.060129,0.006531
1322650,2.789694,3.053937,2.155956,0.006530
1322700,2.757025,3.070955,2.152817,0.006529
1322750,2.771010,3.037124,2.143579,0.006528
1322800,2.767647,3.035692,2.141102,0.006527
1322850,2.594554,2.795134,2.028208,0.006527
1322900,2.822994,3.169564,2.192332,0.006526
1322950,2.806953,3.152270,2.187890,0.006525
1323000,2.614573,2.888452,2.045234,0.006524
1323050,2.695839,2.943638,2.112415,0.006523
1323100,2.820345,3.182690,2.186780,0.006522
1323150,2.368885,2.566160,1.904351,0.006521
1323200,2.787495,3.069265,2.153756,0.006521
1323250,2.758552,3.056172,2.146986,0.006520
1323300,2.808774,3.082512,2.166093,0.006519
1323350,2.760655,3.064776,2.149392,0.006518
1323400,2.807429,3.123606,2.177876,0.006517
1323450,2.777619,3.109454,2.164110,0.006516
1323500,2.761275,3.047509,2.147311,0.006515
1323550,2.770132,3.077274,2.157713,0.006515
1323600,2.773029,3.097842,2.147902,0.006514
1323650,2.709085,2.951995,2.109793,0.006513
1323700,2.749037,2.991353,2.125397,0.006512
1323750,2.728565,3.001087,2.117931,0.006511
1323800,2.797302,3.103239,2.173123,0.006510
1323850,2.724291,2.972731,2.118698,0.006509
1323900,2.710317,2.972713,2.114274,0.006509
1323950,2.746306,3.024958,2.135549,0.006508
1324000,2.540722,2.803499,2.023418,0.006507
1324050,2.654913,2.839015,2.060264,0.006506
1324100,2.763588,3.053960,2.150796,0.006505
1324150,2.756011,3.021178,2.134484,0.006504
1324200,2.735499,3.019511,2.128734,0.006503
1324250,2.805296,3.124868,2.173529,0.006503
1324300,2.778569,3.097434,2.163785,0.006502
1324350,2.780389,3.067883,2.146225,0.006501
1324400,2.581038,2.753121,2.018318,0.006500
1324450,2.783311,3.091611,2.166115,0.006499
1324500,2.769400,3.037274,2.139665,0.006498
1324550,2.781779,3.083087,2.165101,0.006497
1324600,2.761510,3.042511,2.141457,0.006497
1324650,2.730031,2.990919,2.115074,0.006496
1324700,2.732691,3.023767,2.120892,0.006495
1324750,2.814845,3.052090,2.171787,0.006494
1324800,2.751116,3.038088,2.133606,0.006493
1324850,2.753569,3.003705,2.121689,0.006492
1324900,2.801589,3.119607,2.177972,0.006491
1324950,2.785553,3.052018,2.154592,0.006491
1325000,2.782531,3.093980,2.164792,0.006490
1325000,2.782531,3.093980,2.164792,0.006490,0.800000,0.341138,0.293690,-0.047448
1325050,2.740528,3.022703,2.135491,0.006489
1325100,2.753373,3.037215,2.132607,0.006488
1325150,2.578070,2.817287,2.005040,0.006487
1325200,2.769061,3.084400,2.150159,0.006486
1325250,2.803581,3.088042,2.166384,0.006485
1325300,2.722514,2.935023,2.093299,0.006485
1325350,2.791541,3.101454,2.167004,0.006484
1325400,2.760601,3.036335,2.145192,0.006483
1325450,2.743191,3.015992,2.128345,0.006482
1325500,2.690014,2.867961,2.080194,0.006481
1325550,2.792694,3.108958,2.169312,0.006480
1325600,2.729315,2.992675,2.116228,0.006480
1325650,2.766058,3.051303,2.147528,0.006479
1325700,2.765434,3.045867,2.147465,0.006478
1325750,2.765183,3.020220,2.139393,0.006477
1325800,2.796228,3.116054,2.178366,0.006476
1325850,2.778282,3.090252,2.159025,0.006475
1325900,2.750803,3.035119,2.138400,0.006474
1325950,2.759835,3.038362,2.135898,0.006474
1326000,2.787088,3.059012,2.154547,0.006473
1326050,2.784378,3.077711,2.161415,0.006472
1326100,2.823285,3.187426,2.184302,0.006471
1326150,2.757794,3.074548,2.147094,0.006470
1326200,2.743816,3.039257,2.138465,0.006469
1326250,2.748025,3.046392,2.133076,0.006468
1326300,2.772810,3.038400,2.135729,0.006468
1326350,2.745379,2.990226,2.128396,0.006467
1326400,2.747097,3.020591,2.129845,0.006466
1326450,2.793238,3.127415,2.168193,0.006465
1326500,2.753541,3.013325,2.136281,0.006464
1326550,2.756674,3.052556,2.141613,0.006463
1326600,2.740925,3.036472,2.135441,0.006462
1326650,2.769887,3.057505,2.145859,0.006462
1326700,2.745559,3.038395,2.129654,0.006461
1326750,2.697370,2.926197,2.098148,0.006460
1326800,2.757906,3.015480,2.138940,0.006459
1326850,2.728962,2.962152,2.117707,0.006458
1326900,2.773734,3.091377,2.158104,0.006457
1326950,2.776679,3.104077,2.159381,0.006456
1327000,2.760523,3.036274,2.142401,0.006456
1327050,2.791728,3.102680,2.163608,0.006455
1327100,2.761873,3.051227,2.146202,0.006454
1327150,2.774226,3.049062,2.147075,0.006453
1327200,2.683618,2.978277,2.100751,0.006452
1327250,2.798182,3.118272,2.177872,0.006451
1327300,2.739676,2.981247,2.128622,0.006450
1327350,2.743134,3.025787,2.127273,0.006450
1327400,2.725623,3.008235,2.121567,0.006449
1327450,2.774926,3.042260,2.145249,0.006448
1327500,2.798603,3.119071,2.172223,0.006447
1327550,2.776403,3.091188,2.155770,0.006446
1327600,2.776735,3.091690,2.153855,0.006445
1327650,2.781254,3.096119,2.159407,0.006444
1327700,2.791047,3.094560,2.166953,0.006444
1327750,2.757565,3.006796,2.142282,0.006443
1327800,2.734605,2.996350,2.121289,0.006442
1327850,2.781743,3.092105,2.162765,0.006441
1327900,2.747714,3.045775,2.144316,0.006440
1327950,2.767805,3.013618,2.135798,0.006439
1328000,2.764198,3.031063,2.140806,0.006438
1328050,2.707173,2.900306,2.102706,0.006438
1328100,2.776211,3.071607,2.150319,0.006437
1328150,2.733453,2.968687,2.115596,0.006436
1328200,2.744893,3.051526,2.138643,0.006435
1328250,2.766456,3.030004,2.145655,0.006434
1328300,2.793147,3.131292,2.178233,0.006433
1328350,2.791015,3.115914,2.167260,0.006433
1328400,2.752515,3.053330,2.144183,0.006432
1328450,2.694686,3.006468,2.110868,0.006431
1328500,2.761163,3.065750,2.145972,0.006430
1328550,2.801013,3.115270,2.161522,0.006429
1328600,2.760785,3.035618,2.149874,0.006428
1328650,2.796567,3.109272,2.169048,0.006427
1328700,2.806012,3.123230,2.171765,0.006427
1328750,2.752756,3.049927,2.147565,0.006426
1328800,2.738533,3.021326,2.135779,0.006425
1328850,2.745951,3.020207,2.135557,0.006424
1328900,2.791783,3.092310,2.171079,0.006423
1328950,2.802611,3.124093,2.171441,0.006422
1329000,2.757365,3.071172,2.152165,0.006421
1329050,2.738734,3.019857,2.136240,0.006421
1329100,2.763788,3.060905,2.143749,0.006420
1329150,2.751938,3.050690,2.139238,0.006419
1329200,2.771793,3.084030,2.158140,0.006418
1329250,2.785841,3.087802,2.162471,0.006417
1329300,2.755688,3.016560,2.135440,0.006416
1329350,2.714391,2.963478,2.097488,0.006415
1329400,2.773410,3.059515,2.149458,0.006415
1329450,2.798805,3.122646,2.173058,0.006414
1329500,2.781395,3.145155,2.169577,0.006413
1329550,2.795333,3.141438,2.172160,0.006412
1329600,2.771058,3.092238,2.156024,0.006411
1329650,2.775439,3.075714,2.158943,0.006410
1329700,2.773918,3.059147,2.153914,0.006409
1329750,2.776093,3.067934,2.155692,0.006409
1329800,2.742456,3.007608,2.125953,0.006408
1329850,2.736396,3.000749,2.119528,0.006407
1329900,2.776612,3.060922,2.150891,0.006406
1329950,2.709380,2.937545,2.102598,0.006405
1330000,2.748053,3.044320,2.133766,0.006404
1330000,2.748053,3.044320,2.133766,0.006404,0.700000,0.398226,0.355241,-0.042985
1330050,2.727658,2.980220,2.119262,0.006404
1330100,2.695887,2.902678,2.079722,0.006403
1330150,2.790840,3.117451,2.169359,0.006402
1330200,2.793056,3.119072,2.163869,0.006401
1330250,2.649943,2.854183,2.053896,0.006400
1330300,2.799661,3.119589,2.168582,0.006399
1330350,2.747337,3.024528,2.128854,0.006398
1330400,2.764671,3.057311,2.147203,0.006398
1330450,2.780422,3.099982,2.163150,0.006397
1330500,2.716248,2.962302,2.117529,0.006396
1330550,2.766932,3.064674,2.151904,0.006395
1330600,2.761349,3.061026,2.144703,0.006394
1330650,2.764897,3.047667,2.150112,0.006393
1330700,2.748962,2.997645,2.125158,0.006392
1330750,2.738962,2.999137,2.130833,0.006392
1330800,2.768418,3.089635,2.156492,0.006391
1330850,2.732371,2.958907,2.109551,0.006390
1330900,2.782220,3.118134,2.163833,0.006389
1330950,2.814320,3.187944,2.193338,0.006388
1331000,2.764435,3.032002,2.149281,0.006387
1331050,2.748527,3.062414,2.145548,0.006386
1331100,2.755513,3.054049,2.141040,0.006386
1331150,2.790092,3.136616,2.174265,0.006385
1331200,2.672865,2.949392,2.085900,0.006384
1331250,2.802022,3.100194,2.172748,0.006383
1331300,2.762196,3.023360,2.144339,0.006382
1331350,2.679598,2.943412,2.089172,0.006381
1331400,2.762479,3.042041,2.139387,0.006381
1331450,2.783588,3.078996,2.164559,0.006380
1331500,2.761275,3.019415,2.133211,0.006379
1331550,2.746966,3.065447,2.135991,0.006378
1331600,2.749427,3.050181,2.138578,0.006377
1331650,2.748299,3.044510,2.142703,0.006376
1331700,2.799290,3.116107,2.173501,0.006375
1331750,2.733330,2.978859,2.125175,0.006375
1331800,2.792903,3.100199,2.163833,0.006374
1331850,2.801961,3.140555,2.182958,0.006373
1331900,2.748264,3.036978,2.135993,0.006372
1331950,2.791025,3.094152,2.166987,0.006371
1332000,2.783460,3.108993,2.167969,0.006370
1332050,2.594921,2.744935,2.005749,0.006369
1332100,2.758697,3.010443,2.130608,0.006369
1332150,2.602189,2.790487,2.033234,0.006368
1332200,2.736842,3.017144,2.124180,0.006367
1332250,2.729950,2.984852,2.121218,0.006366
1332300,2.810913,3.123503,2.167948,0.006365
1332350,2.799713,3.123829,2.178249,0.006364
1332400,2.721407,2.981152,2.105809,0.006364
1332450,2.683772,2.867867,2.078035,0.006363
1332500,2.736983,2.997620,2.129904,0.006362
1332550,2.724837,2.986977,2.108203,0.006361
1332600,2.715872,2.942165,2.099450,0.006360
1332650,2.777077,3.071420,2.154329,0.006359
1332700,2.758406,3.057164,2.142843,0.006358
1332750,2.716313,2.977914,2.108424,0.006358
1332800,2.739774,3.036212,2.132420,0.006357
1332850,2.797915,3.099390,2.170952,0.006356
1332900,2.683060,2.930759,2.091341,0.006355
1332950,2.752162,3.038674,2.140544,0.006354
1333000,2.759602,3.012537,2.140190,0.006353
1333050,2.730682,2.987315,2.122362,0.006352
1333100,2.801621,3.113658,2.179116,0.006352
1333150,2.749216,3.001644,2.133906,0.006351
1333200,2.739897,3.022378,2.135483,0.006350
1333250,2.729612,2.991435,2.123772,0.006349
1333300,2.755041,3.030310,2.132983,0.006348
1333350,2.812334,3.144758,2.186050,0.006347
1333400,2.776151,3.065690,2.149065,0.006347
1333450,2.657943,2.965224,2.095600,0.006346
1333500,2.620977,2.839520,2.049936,0.006345
1333550,2.738910,3.011945,2.131511,0.006344
1333600,2.731083,2.995353,2.124010,0.006343
1333650,2.801474,3.101320,2.165497,0.006342
1333700,2.758578,3.079690,2.146360,0.006341
1333750,2.724151,2.989532,2.116052,0.006341
1333800,2.784194,3.113861,2.165908,0.006340
1333850,2.793113,3.131873,2.177367,0.006339
1333900,2.739303,3.036737,2.129493,0.006338
1333950,2.756195,3.053143,2.146441,0.006337
1334000,2.777457,3.077342,2.159744,0.006336
1334050,2.768268,3.066284,2.150633,0.006335
1334100,2.773415,3.082982,2.152992,0.006335
1334150,2.726644,3.031463,2.123996,0.006334
1334200,2.659445,2.781968,2.050111,0.006333
1334250,2.735648,3.000303,2.124632,0.006332
1334300,2.747297,3.004473,2.135068,0.006331
1334350,2.782629,3.053307,2.146876,0.006330
1334400,2.778053,3.059053,2.152196,0.006330
1334450,2.743764,3.000657,2.126484,0.006329
1334500,2.741604,3.022958,2.128283,0.006328
1334550,2.704678,2.908219,2.095319,0.006327
1334600,2.764652,3.040881,2.142522,0.006326
1334650,2.759475,2.981717,2.133779,0.006325
1334700,2.760640,3.057859,2.142456,0.006324
1334750,2.770662,3.066134,2.147863,0.006324
1334800,2.755002,3.048761,2.140937,0.006323
1334850,2.810378,3.123801,2.174134,0.006322
1334900,2.772042,3.090331,2.157178,0.006321
1334950,2.704202,2.971487,2.108742,0.006320
1335000,2.764299,3.045976,2.144461,0.006319
1335000,2.764299,3.045976,2.144461,0.006319,0.700000,0.397046,0.333298,-0.063748
1335050,2.759845,3.029613,2.136426,0.006319
1335100,2.798214,3.139280,2.171922,0.006318
1335150,2.781006,3.080618,2.153596,0.006317
1335200,2.755201,3.044868,2.142593,0.006316
1335250,2.733693,2.982457,2.120216,0.006315
1335300,2.727400,3.004457,2.117135,0.006314
1335350,2.798767,3.112159,2.167244,0.006313
1335400,2.722959,2.973946,2.114162,0.006313
1335450,2.757015,3.075277,2.148089,0.006312
1335500,2.785992,3.106567,2.164875,0.006311
1335550,2.725813,3.000273,2.121136,0.006310
1335600,2.772200,3.051466,2.144581,0.006309
1335650,2.723129,2.943836,2.102127,0.006308
1335700,2.793103,3.078267,2.150801,0.006307
1335750,2.753757,3.010875,2.128885,0.006307
1335800,2.761928,3.073603,2.154219,0.006306
1335850,2.786703,3.127050,2.173282,0.006305
1335900,2.727232,2.980452,2.114652,0.006304
1335950,2.693922,2.997845,2.102192,0.006303
1336000,2.787705,3.109088,2.164363,0.006302
1336050,2.713872,2.963990,2.108168,0.006302
1336100,2.726387,2.985192,2.115578,0.006301
1336150,2.793650,3.120316,2.169014,0.006300
1336200,2.753945,3.059987,2.143731,0.006299
1336250,2.743091,3.024048,2.133035,0.006298
1336300,2.749574,3.063879,2.144012,0.006297
1336350,2.785813,3.009098,2.135358,0.006296
1336400,2.769305,3.069789,2.158051,0.006296
1336450,2.751083,3.045717,2.137523,0.006295
1336500,2.776264,3.065232,2.155175,0.006294
1336550,2.557517,2.759407,1.991527,0.006293
1336600,2.668715,2.920089,2.067579,0.006292
1336650,2.767857,3.058757,2.147176,0.006291
1336700,2.762070,3.070128,2.150487,0.006291
1336750,2.787649,3.081893,2.155500,0.006290
1336800,2.751574,3.047057,2.144657,0.006289
1336850,2.770965,3.092973,2.156026,0.006288
1336900,2.711168,2.973582,2.114923,0.006287
1336950,2.775187,3.095846,2.160801,0.006286
1337000,2.767290,3.067309,2.156201,0.006285
1337050,2.732105,3.009517,2.120312,0.006285
1337100,2.740720,3.021525,2.136563,0.006284
1337150,2.753426,3.034268,2.144714,0.006283
1337200,2.684104,2.884981,2.083752,0.006282
1337250,2.787692,3.071177,2.159770,0.006281
1337300,2.742106,2.987022,2.121897,0.006280
1337350,2.762845,3.025875,2.140933,0.006280
1337400,2.778541,3.084843,2.156533,0.006279
1337450,2.765178,3.047173,2.148554,0.006278
1337500,2.709670,2.894709,2.096477,0.006277
1337550,2.722322,2.976953,2.107447,0.006276
1337600,2.736352,3.012794,2.127085,0.006275
1337650,2.605436,2.732398,2.022387,0.006274
1337700,2.797970,3.118194,2.170535,0.006274
1337750,2.785737,3.080835,2.158159,0.006273
1337800,2.719529,2.967280,2.114601,0.006272
1337850,2.768867,3.074791,2.156723,0.006271
1337900,2.770892,3.089080,2.158601,0.006270
1337950,2.748122,3.039749,2.143119,0.006269
1338000,2.728144,3.001237,2.115809,0.006269
1338050,2.684958,2.914513,2.097635,0.006268
1338100,2.654543,2.934602,2.075748,0.006267
1338150,2.792407,3.090768,2.165348,0.006266
1338200,2.670632,2.900760,2.074836,0.006265
1338250,2.798034,3.106295,2.165733,0.006264
1338300,2.753264,3.061941,2.148521,0.006263
1338350,2.776864,3.072495,2.161501,0.006263
1338400,2.763142,3.062723,2.148309,0.006262
1338450,2.731973,2.983797,2.129335,0.006261
1338500,2.669387,2.853449,2.064819,0.006260
1338550,2.756038,3.074943,2.144888,0.006259
1338600,2.774334,3.061777,2.150602,0.006258
1338650,2.789531,3.099551,2.167100,0.006258
1338700,2.808196,3.165649,2.185023,0.006257
1338750,2.728534,2.975862,2.119721,0.006256
1338800,2.769885,3.063830,2.156439,0.006255
1338850,2.775735,3.080223,2.163155,0.006254
1338900,2.730717,3.032625,2.132583,0.006253
1338950,2.770353,3.078413,2.159796,0.006252
1339000,2.721534,2.977746,2.121283,0.006252
1339050,2.766248,3.063016,2.150869,0.006251
1339100,2.777340,3.079080,2.149075,0.006250
1339150,2.804749,3.082647,2.171533,0.006249
1339200,2.762826,3.031987,2.144482,0.006248
1339250,2.782715,3.089096,2.162187,0.006247
1339300,2.772005,3.065605,2.151105,0.006247
1339350,2.751504,3.024175,2.131002,0.006246
1339400,2.712383,2.982603,2.113841,0.006245
1339450,2.776812,3.063963,2.157804,0.006244
1339500,2.776649,3.085950,2.158908,0.006243
1339550,2.716622,2.979425,2.107808,0.006242
1339600,2.749732,3.022726,2.129583,0.006241
1339650,2.708846,2.904396,2.099999,0.006241
1339700,2.793029,3.112944,2.169903,0.006240
1339750,2.757019,3.022605,2.132986,0.006239
1339800,2.749403,3.041368,2.136717,0.006238
1339850,2.772697,3.069014,2.149055,0.006237
1339900,2.754744,3.054498,2.139070,0.006236
1339950,2.718910,3.001268,2.115650,0.006236
1340000,2.782811,3.076127,2.155651,0.006235
1340000,2.782811,3.076127,2.155651,0.006235,0.700000,0.337200,0.348325,0.011125
1340050,2.765573,3.051451,2.149780,0.006234
1340100,2.772110,3.080578,2.155817,0.006233
1340150,2.762159,3.067853,2.146478,0.006232
1340200,2.774985,3.095278,2.161441,0.006231
1340250,2.708196,2.969690,2.107059,0.006231
1340300,2.751705,3.008390,2.129678,0.006230
1340350,2.771102,3.064540,2.151372,0.006229
1340400,2.791149,3.074521,2.156490,0.006228
1340450,2.704908,2.948470,2.094609,0.006227
1340500,2.730314,2.990683,2.130501,0.006226
1340550,2.742440,3.026861,2.130465,0.006225
1340600,2.758039,3.044469,2.133167,0.006225
1340650,2.778924,3.069334,2.155722,0.006224
1340700,2.764722,3.054374,2.143431,0.006223
1340750,2.767003,3.079746,2.148083,0.006222
1340800,2.743990,3.055093,2.137977,0.006221
1340850,2.678969,2.895749,2.082585,0.006220
1340900,2.695224,2.932974,2.096992,0.006220
1340950,2.752721,3.010550,2.130314,0.006219
1341000,2.757049,3.072572,2.147704,0.006218
1341050,2.724744,2.945685,2.107347,0.006217
1341100,2.779086,3.047228,2.156747,0.006216
1341150,2.750144,2.952204,2.115718,0.006215
1341200,2.741616,3.017635,2.121644,0.006214
1341250,2.792841,3.106426,2.165092,0.006214
1341300,2.748600,3.033495,2.130503,0.006213
1341350,2.743843,2.998430,2.130025,0.006212
1341400,2.740816,2.988916,2.123004,0.006211
1341450,2.756594,3.059124,2.143034,0.006210
1341500,2.758585,3.016249,2.131899,0.006209
1341550,2.807414,3.111341,2.170516,0.006209
1341600,2.796358,3.092441,2.159470,0.006208
1341650,2.761818,3.082244,2.156770,0.006207
1341700,2.726210,2.991342,2.122957,0.006206
1341750,2.796436,3.096548,2.171910,0.006205
1341800,2.774880,3.092940,2.160884,0.006204
1341850,2.762709,3.061488,2.151507,0.006204
1341900,2.742810,2.983932,2.127649,0.006203
1341950,2.670352,2.859802,2.053375,0.006202
1342000,2.781809,3.064800,2.157009,0.006201
1342050,2.793130,3.067264,2.161540,0.006200
1342100,2.780037,3.095762,2.155611,0.006199
1342150,2.779922,3.126579,2.170985,0.006198
1342200,2.682004,2.916933,2.091896,0.006198
1342250,2.781206,3.081935,2.154209,0.006197
1342300,2.755323,3.073804,2.147059,0.006196
1342350,2.735978,3.006627,2.129133,0.006195
1342400,2.761935,3.041000,2.148153,0.006194
1342450,2.736685,3.005511,2.129857,0.006193
1342500,2.798202,3.100217,2.170021,0.006193
1342550,2.788613,3.089712,2.158148,0.006192
1342600,2.785132,3.095253,2.163658,0.006191
1342650,2.803767,3.127208,2.181651,0.006190
1342700,2.803055,3.148707,2.182635,0.006189
1342750,2.695310,2.865780,2.095321,0.006188
1342800,2.767180,3.075439,2.153637,0.006188
1342850,2.784723,3.064483,2.155973,0.006187
1342900,2.776080,3.090196,2.160020,0.006186
1342950,2.726137,2.974871,2.112807,0.006185
1343000,2.774229,3.073810,2.154035,0.006184
1343050,2.709472,2.952641,2.093855,0.006183
1343100,2.770621,3.106283,2.158757,0.006182
1343150,2.714832,2.974535,2.113215,0.006182
