step,recon_loss,pred_loss,total_loss,lr
187850,0.205084,3.194456,3.296998,0.000236
187900,0.236701,3.364402,3.482753,0.000236
187950,0.259018,3.401993,3.531502,0.000236
188000,0.257936,3.183669,3.312638,0.000236
188050,0.313002,3.336100,3.492601,0.000236
188100,0.289020,3.429205,3.573715,0.000236
188150,0.335070,3.500159,3.667694,0.000236
188200,0.397627,3.567003,3.765817,0.000236
188250,0.364504,3.466953,3.649205,0.000236
188300,0.324080,3.377261,3.539301,0.000236
188350,0.355272,3.440965,3.618601,0.000236
188400,0.444899,3.650665,3.873115,0.000236
188450,0.400590,3.575953,3.776248,0.000236
188500,0.301167,3.356067,3.506650,0.000236
188550,0.253032,3.227258,3.353774,0.000236
188600,0.207816,3.090232,3.194140,0.000236
188650,0.308751,3.259300,3.413676,0.000236
188700,0.399426,3.540066,3.739779,0.000236
188750,1.213951,3.888351,4.495327,0.000236
188800,1.280121,3.878160,4.518221,0.000236
188850,0.373503,3.332797,3.519548,0.000236
188900,0.261247,3.159601,3.290225,0.000236
188950,0.289415,3.362623,3.507331,0.000236
189000,0.318404,3.553203,3.712406,0.000235
189050,0.301073,3.524432,3.674968,0.000235
189100,0.257803,3.379383,3.508284,0.000235
189150,0.228656,3.270818,3.385146,0.000235
189200,0.253597,3.343980,3.470779,0.000235
189250,0.277506,3.383318,3.522071,0.000235
189300,0.252854,3.267963,3.394390,0.000235
189350,0.312973,3.526414,3.682900,0.000235
189400,0.336212,3.570563,3.738669,0.000235
189450,0.286460,3.277175,3.420405,0.000235
189500,0.273939,3.129256,3.266225,0.000235
189550,0.856919,3.206201,3.634660,0.000235
189600,0.867197,3.127392,3.560990,0.000235
189650,0.368947,3.094196,3.278669,0.000235
189700,0.439538,3.407352,3.627121,0.000235
189750,0.359119,3.482863,3.662422,0.000235
189800,0.246872,3.395717,3.519153,0.000235
189850,0.181373,3.267927,3.358613,0.000235
189900,0.271495,3.565547,3.701294,0.000235
189950,0.353106,3.910077,4.086630,0.000235
190000,0.276338,3.705584,3.843753,0.000235
190050,0.250668,3.496734,3.622068,0.000235
190100,0.264404,3.521498,3.653700,0.000235
190150,0.281981,3.534708,3.675698,0.000235
190200,0.344123,3.627514,3.799576,0.000235
190250,0.353990,3.608346,3.785341,0.000235
190300,0.301105,3.370533,3.521085,0.000235
190350,1.042430,3.637426,4.158641,0.000235
190400,1.122727,3.693515,4.254879,0.000235
190450,0.415078,3.520907,3.728446,0.000235
190500,0.340128,3.619496,3.789561,0.000235
190550,0.358045,3.794715,3.973738,0.000234
190600,0.391625,3.823030,4.018843,0.000234
190650,0.309261,3.484739,3.639370,0.000234
190700,0.284346,3.410428,3.552601,0.000234
190750,0.240959,3.262509,3.382989,0.000234
190800,0.155720,2.926046,3.003906,0.000234
190850,0.228776,3.061908,3.176296,0.000234
190900,0.331108,3.300443,3.465997,0.000234
190950,0.319812,3.089431,3.249338,0.000234
191000,0.329888,3.200106,3.365050,0.000234
191050,0.394793,3.537912,3.735309,0.000234
191100,0.416103,3.453601,3.661652,0.000234
191150,0.328569,3.137152,3.301436,0.000234
191200,0.243246,2.919734,3.041357,0.000234
191250,0.805745,3.062079,3.464952,0.000234
191300,0.894582,3.294950,3.742241,0.000234
191350,0.489702,3.538708,3.783559,0.000234
191400,0.388684,3.454143,3.648485,0.000234
191450,0.195388,3.227965,3.325658,0.000234
191500,1.140632,3.605113,4.175429,0.000234
191550,1.330226,3.802370,4.467483,0.000234
191600,0.510605,3.720041,3.975344,0.000234
191650,0.386588,3.692512,3.885806,0.000234
191700,0.296462,3.537999,3.686230,0.000234
191750,0.314530,3.334847,3.492112,0.000234
191800,0.302110,3.018965,3.170020,0.000234
191850,0.244027,2.768775,2.890789,0.000234
191900,0.225283,2.666078,2.778719,0.000234
191950,0.282284,3.161989,3.303131,0.000234
192000,0.395997,3.894699,4.092698,0.000234
192050,0.526509,4.171081,4.434335,0.000234
192100,0.576565,4.142068,4.430351,0.000234
192150,0.909180,3.692761,4.147351,0.000233
192200,0.857251,3.376940,3.805565,0.000233
192250,0.356920,3.402900,3.581359,0.000233
192300,0.266847,3.356272,3.489696,0.000233
192350,0.265961,3.351500,3.484481,0.000233
192400,0.325758,3.468819,3.631698,0.000233
192450,0.319680,3.426733,3.586573,0.000233
192500,0.312438,3.470161,3.626380,0.000233
192550,0.333507,3.524561,3.691315,0.000233
192600,0.307869,3.381085,3.535020,0.000233
192650,0.303488,3.310248,3.461992,0.000233
192700,0.296448,3.257693,3.405917,0.000233
192750,0.292413,3.248535,3.394742,0.000233
192800,0.296754,3.249130,3.397507,0.000233
192850,0.299962,3.233688,3.383669,0.000233
192900,0.298589,3.206118,3.355413,0.000233
192950,0.424077,3.214597,3.426635,0.000233
193000,0.428749,3.227744,3.442119,0.000233
193050,0.308529,3.218638,3.372902,0.000233
193100,0.352035,3.435267,3.611285,0.000233
193150,0.983537,3.649940,4.141709,0.000233
193200,1.008784,3.601172,4.105564,0.000233
193250,0.349359,3.414134,3.588813,0.000233
193300,0.232715,2.994854,3.111212,0.000233
193350,0.309244,3.236098,3.390720,0.000233
193400,0.384915,3.519273,3.711730,0.000233
193450,0.313678,3.177619,3.334458,0.000233
193500,0.367931,3.606511,3.790477,0.000233
193550,0.463634,4.177656,4.409473,0.000233
193600,0.406003,4.041787,4.244789,0.000233
193650,0.345804,3.808691,3.981594,0.000233
193700,0.331268,3.731585,3.897219,0.000232
193750,0.333461,3.708657,3.875387,0.000232
193800,0.323612,3.661325,3.823131,0.000232
193850,0.324874,3.632043,3.794480,0.000232
193900,0.343967,3.637474,3.809457,0.000232
193950,0.339944,3.602560,3.772532,0.000232
194000,0.327756,3.570344,3.734222,0.000232
194050,0.363400,3.675436,3.857136,0.000232
194100,0.682093,3.637913,3.978959,0.000232
194150,0.979306,3.426715,3.916368,0.000232
194200,0.684032,3.297464,3.639480,0.000232
194250,0.418673,3.274791,3.484127,0.000232
194300,0.368795,3.312563,3.496960,0.000232
194350,0.255788,3.324839,3.452733,0.000232
194400,0.282979,3.528161,3.669650,0.000232
194450,0.341446,3.631134,3.801857,0.000232
194500,0.354442,3.483499,3.660720,0.000232
194550,0.318784,3.285616,3.445008,0.000232
194600,0.299599,3.189768,3.339568,0.000232
194650,0.323680,3.175179,3.337019,0.000232
194700,0.356793,3.257771,3.436168,0.000232
194750,0.318577,3.328152,3.487440,0.000232
194800,0.227583,3.183820,3.297612,0.000232
194850,0.199046,2.987641,3.087164,0.000232
194900,0.210670,2.905197,3.010532,0.000232
194950,0.349982,3.378564,3.553555,0.000232
195000,0.394307,3.608965,3.806118,0.000232
195050,0.391464,3.589298,3.785030,0.000232
195100,0.440222,3.848638,4.068749,0.000232
195150,0.394545,3.783177,3.980449,0.000232
195200,0.360161,3.567534,3.747615,0.000232
195250,0.405058,3.786710,3.989239,0.000231
195300,1.192041,4.145591,4.741611,0.000231
195350,1.275238,3.989373,4.626992,0.000231
195400,0.499851,3.651180,3.901105,0.000231
195450,0.306666,3.408422,3.561755,0.000231
195500,0.251711,3.341524,3.467379,0.000231
195550,0.260084,3.569625,3.699667,0.000231
195600,0.263021,3.709710,3.841221,0.000231
195650,0.245655,3.655915,3.778742,0.000231
195700,0.267684,3.656480,3.790322,0.000231
195750,0.289639,3.589263,3.734082,0.000231
195800,0.268946,3.447043,3.581516,0.000231
195850,0.277582,3.525073,3.663864,0.000231
195900,0.332138,3.795375,3.961444,0.000231
195950,0.321282,3.705325,3.865967,0.000231
196000,0.302215,3.436877,3.587985,0.000231
196050,0.370588,3.571836,3.757130,0.000231
196100,0.407379,3.816541,4.020230,0.000231
196150,0.394915,3.850059,4.047516,0.000231
196200,0.393172,3.791592,3.988178,0.000231
196250,0.526606,3.696968,3.960271,0.000231
196300,1.205965,3.976283,4.579266,0.000231
196350,1.119569,3.988502,4.548287,0.000231
196400,0.402436,3.677580,3.878798,0.000231
196450,0.291252,3.568949,3.714575,0.000231
196500,0.311551,3.460467,3.616242,0.000231
196550,0.336794,3.328537,3.496934,0.000231
196600,0.294573,3.089661,3.236948,0.000231
196650,0.271040,2.971079,3.106599,0.000231
196700,0.247118,2.880193,3.003752,0.000231
196750,0.247486,2.822499,2.946242,0.000231
196800,0.256479,2.797713,2.925952,0.000230
196850,0.278848,3.108687,3.248111,0.000230
196900,0.279937,3.435768,3.575737,0.000230
196950,0.276986,3.367523,3.506016,0.000230
197000,1.007285,3.539733,4.043375,0.000230
197050,1.070311,3.713209,4.248365,0.000230
197100,0.426499,3.665931,3.879181,0.000230
197150,0.387352,3.610115,3.803791,0.000230
197200,0.292066,3.443478,3.589511,0.000230
197250,0.168101,3.093372,3.177422,0.000230
197300,0.197357,3.310699,3.409378,0.000230
197350,0.287259,3.568998,3.712627,0.000230
197400,0.296279,3.603303,3.751442,0.000230
197450,0.266905,3.671781,3.805233,0.000230
197500,0.922063,3.628770,4.089802,0.000230
197550,1.141956,3.775863,4.346841,0.000230
197600,0.471366,3.543212,3.778895,0.000230
197650,0.246279,3.263603,3.386742,0.000230
197700,0.293148,3.608127,3.754701,0.000230
197750,0.330822,3.861778,4.027190,0.000230
197800,0.254450,3.032504,3.159729,0.000230
197850,0.204414,2.124103,2.226310,0.000230
197900,0.335337,2.369212,2.536881,0.000230
197950,0.458409,3.041924,3.271129,0.000230
198000,0.434369,3.497952,3.715137,0.000230
198050,0.436834,3.793691,4.012107,0.000230
198100,0.396828,3.758021,3.956435,0.000230
198150,0.410776,3.846635,4.052023,0.000230
198200,0.435656,3.946922,4.164750,0.000230
198250,0.398114,3.746152,3.945209,0.000230
198300,0.333323,3.426803,3.593464,0.000229
198350,0.270923,3.296172,3.431634,0.000229
198400,0.290701,3.399270,3.544620,0.000229
198450,0.297555,3.332476,3.481254,0.000229
198500,0.292273,3.236082,3.382218,0.000229
198550,0.366599,3.529145,3.712444,0.000229
198600,0.429931,3.862421,4.077386,0.000229
198650,0.428488,3.891880,4.106125,0.000229
198700,0.388765,3.797969,3.992351,0.000229
198750,0.346335,3.633069,3.806237,0.000229
198800,0.352155,3.364453,3.540531,0.000229
198850,1.000994,3.259592,3.760089,0.000229
198900,1.019895,3.113296,3.623243,0.000229
198950,0.331019,2.781012,2.946522,0.000229
199000,0.235382,2.634258,2.751949,0.000229
199050,0.201356,2.568052,2.668730,0.000229
199100,0.190526,2.560563,2.655826,0.000229
199150,0.231423,3.044924,3.160636,0.000229
199200,0.299763,3.473265,3.623146,0.000229
199250,0.280330,3.290863,3.431028,0.000229
199300,0.242820,3.252952,3.374362,0.000229
199350,0.295143,3.584954,3.732526,0.000229
199400,0.390315,3.995646,4.190804,0.000229
199450,0.391151,3.910045,4.105620,0.000229
199500,0.350783,3.560642,3.736034,0.000229
199550,0.394036,3.622553,3.819571,0.000229
199600,0.566348,3.397169,3.680343,0.000229
199650,0.821709,3.239124,3.649978,0.000229
199700,0.627406,3.419026,3.732729,0.000229
199750,0.355674,3.551228,3.729065,0.000229
199800,0.386104,3.785618,3.978670,0.000229
199850,0.359337,3.849076,4.028745,0.000228
199900,0.368769,3.899611,4.083995,0.000228
199950,0.341787,3.839364,4.010257,0.000228
200000,0.317942,3.767412,3.926383,0.000228
200050,0.345308,3.780250,3.952904,0.000228
200100,0.305439,3.615281,3.768001,0.000228
200150,0.270056,3.242298,3.377326,0.000228
200200,0.272748,2.889313,3.025687,0.000228
200250,0.267618,2.726227,2.860035,0.000228
200300,0.261064,2.652710,2.783242,0.000228
200350,0.246268,2.597110,2.720244,0.000228
200400,0.234863,2.563222,2.680653,0.000228
200450,0.231144,2.517197,2.632769,0.000228
200500,0.857401,2.690535,3.119235,0.000228
200550,0.900498,2.699244,3.149493,0.000228
200600,0.272019,2.592125,2.728134,0.000228
200650,0.250798,2.942519,3.067918,0.000228
200700,0.247795,3.159672,3.283570,0.000228
200750,0.182702,2.906173,2.997524,0.000228
200800,0.123390,2.608137,2.669832,0.000228
200850,0.173911,2.672160,2.759115,0.000228
200900,0.227104,2.798924,2.912476,0.000228
200950,0.205807,2.739538,2.842441,0.000228
201000,0.195461,2.674772,2.772503,0.000228
201050,0.282744,3.053317,3.194689,0.000228
201100,0.331620,3.539425,3.705235,0.000228
201150,0.287324,3.658826,3.802488,0.000228
201200,0.280095,3.545724,3.685771,0.000228
201250,0.251861,3.241066,3.366996,0.000228
201300,0.346729,3.285285,3.458650,0.000228
201350,0.506035,3.405429,3.658447,0.000227
201400,0.529634,3.480405,3.745222,0.000227
201450,1.363786,3.648065,4.329958,0.000227
201500,1.318830,3.468069,4.127484,0.000227
201550,0.328757,3.206114,3.370492,0.000227
201600,0.271533,3.336648,3.472414,0.000227
201650,0.337786,3.542886,3.711779,0.000227
201700,0.307401,3.339266,3.492966,0.000227
201750,0.224941,2.907855,3.020325,0.000227
201800,0.258773,3.114523,3.243910,0.000227
201850,0.262988,3.518020,3.649514,0.000227
201900,0.219394,3.390580,3.500277,0.000227
201950,0.270775,3.217620,3.353008,0.000227
202000,0.451804,3.720288,3.946190,0.000227
202050,0.415465,3.778708,3.986440,0.000227
202100,0.243811,3.263991,3.385896,0.000227
202150,0.235458,3.291520,3.409249,0.000227
202200,0.173439,3.070599,3.157318,0.000227
202250,0.203665,3.105913,3.207745,0.000227
202300,0.264826,3.320374,3.452788,0.000227
202350,0.256234,3.248388,3.376505,0.000227
202400,0.286432,3.299977,3.443193,0.000227
202450,0.335329,3.348702,3.516366,0.000227
202500,0.643001,3.267452,3.588952,0.000227
202550,1.033195,3.436257,3.952855,0.000227
202600,0.757563,3.520311,3.899093,0.000227
202650,0.290170,3.225171,3.370256,0.000227
202700,0.208622,3.144604,3.248915,0.000227
202750,0.234518,3.335849,3.453108,0.000227
202800,0.303967,3.506246,3.658230,0.000227
202850,0.334844,3.516330,3.683752,0.000226
202900,0.376885,3.696295,3.884738,0.000226
202950,0.324127,3.598966,3.761030,0.000226
203000,0.176199,3.125470,3.213569,0.000226
203050,0.204425,3.249884,3.352097,0.000226
203100,0.301132,3.695732,3.846298,0.000226
203150,0.349462,3.801308,3.976039,0.000226
203200,0.333785,3.574643,3.741536,0.000226
203250,0.255848,3.283741,3.411665,0.000226
203300,0.214718,3.201444,3.308803,0.000226
203350,0.250272,3.430156,3.555292,0.000226
203400,1.035137,3.837865,4.355433,0.000226
203450,1.251721,4.044302,4.670162,0.000226
203500,0.523881,3.726454,3.988394,0.000226
203550,0.293146,3.425050,3.571622,0.000226
203600,0.238058,3.387933,3.506962,0.000226
203650,0.256734,3.471894,3.600261,0.000226
203700,0.265579,3.505608,3.638397,0.000226
203750,0.220000,3.383354,3.493354,0.000226
203800,0.265207,3.586474,3.719077,0.000226
203850,0.296674,3.714474,3.862811,0.000226
203900,0.233207,3.507588,3.624192,0.000226
203950,0.251000,3.522450,3.647950,0.000226
204000,0.254007,2.938500,3.065504,0.000226
204050,0.879339,2.471272,2.910941,0.000226
204100,1.090501,3.353331,3.898582,0.000226
204150,0.475258,3.748829,3.986458,0.000226
204200,0.288212,3.355797,3.499903,0.000226
204250,0.240302,3.165972,3.286123,0.000226
204300,0.210162,3.089210,3.194291,0.000226
204350,0.211548,3.077740,3.183514,0.000226
204400,0.257137,3.254773,3.383342,0.000225
204450,0.244111,3.223911,3.345967,0.000225
204500,0.249034,3.296220,3.420736,0.000225
204550,0.257179,3.520299,3.648888,0.000225
204600,0.280810,3.667451,3.807857,0.000225
204650,0.299604,3.644614,3.794416,0.000225
204700,0.240768,3.358373,3.478757,0.000225
204750,0.258926,3.322568,3.452031,0.000225
204800,0.409030,3.675207,3.879722,0.000225
204850,0.461699,3.764979,3.995829,0.000225
204900,1.049233,3.513278,4.037895,0.000225
204950,1.075616,3.537632,4.075440,0.000225
205000,0.351992,3.447015,3.623011,0.000225
205050,0.265148,3.339842,3.472416,0.000225
205100,0.650325,3.574827,3.899990,0.000225
205150,1.060097,3.900899,4.430947,0.000225
205200,0.813381,3.943346,4.350037,0.000225
205250,0.368071,3.520717,3.704752,0.000225
205300,0.200977,3.194134,3.294622,0.000225
205350,0.223119,3.318112,3.429671,0.000225
205400,0.258048,3.368156,3.497180,0.000225
205450,0.255824,3.452908,3.580820,0.000225
205500,0.226605,3.348321,3.461623,0.000225
205550,0.193205,3.020830,3.117433,0.000225
205600,0.174309,2.914443,3.001597,0.000225
205650,0.328908,3.354374,3.518828,0.000225
205700,0.449713,3.776200,4.001056,0.000225
205750,0.375672,3.653463,3.841299,0.000225
205800,0.308899,3.410757,3.565207,0.000225
205850,0.364695,3.557273,3.739620,0.000225
205900,0.398044,3.733693,3.932715,0.000224
205950,0.424036,3.493646,3.705665,0.000224
206000,1.037300,3.612576,4.131226,0.000224
206050,0.980064,3.716769,4.206801,0.000224
206100,0.354837,3.448440,3.625859,0.000224
206150,0.283230,3.320703,3.462318,0.000224
206200,0.238393,3.334290,3.453486,0.000224
206250,0.215476,3.260489,3.368227,0.000224
206300,0.257153,3.399413,3.527989,0.000224
206350,0.334773,3.694926,3.862312,0.000224
206400,0.311892,3.651553,3.807499,0.000224
206450,0.256762,3.453738,3.582119,0.000224
206500,0.265815,3.517056,3.649964,0.000224
206550,0.306599,3.474138,3.627437,0.000224
206600,0.363400,3.431406,3.613106,0.000224
206650,0.387774,3.647025,3.840912,0.000224
206700,0.376548,3.736269,3.924543,0.000224
206750,0.356486,3.685606,3.863849,0.000224
206800,0.403827,3.638799,3.840712,0.000224
206850,0.456953,3.485032,3.713509,0.000224
206900,0.421010,3.278883,3.489388,0.000224
206950,0.399136,3.187260,3.386828,0.000224
207000,0.370711,3.114411,3.299766,0.000224
207050,0.358844,3.058329,3.237751,0.000224
207100,0.353905,3.003351,3.180304,0.000224
207150,0.537002,3.034379,3.302880,0.000224
207200,1.057359,3.285001,3.813680,0.000224
207250,0.869890,3.192488,3.627433,0.000224
207300,0.327691,2.864128,3.027973,0.000224
207350,0.279737,2.824394,2.964263,0.000223
207400,0.277627,2.855366,2.994180,0.000223
207450,0.259655,2.822128,2.951955,0.000223
207500,0.244364,2.787482,2.909664,0.000223
207550,0.244263,2.762840,2.884972,0.000223
207600,0.242550,2.748627,2.869902,0.000223
207650,0.245933,2.751114,2.874081,0.000223
207700,0.238890,2.738581,2.858027,0.000223
207750,0.245892,2.750735,2.873681,0.000223
207800,0.250262,2.739516,2.864646,0.000223
207850,0.250469,2.734075,2.859310,0.000223
207900,0.262284,2.754082,2.885224,0.000223
207950,0.268231,2.735380,2.869495,0.000223
208000,0.278758,2.725183,2.864562,0.000223
208050,0.296152,2.723440,2.871516,0.000223
208100,0.906032,2.957684,3.410699,0.000223
208150,0.923680,2.964753,3.426593,0.000223
208200,0.296026,2.680883,2.828896,0.000223
208250,0.247084,2.625661,2.749203,0.000223
208300,0.229698,2.617075,2.731924,0.000223
208350,0.214749,2.590106,2.697481,0.000223
208400,0.205705,2.565078,2.667931,0.000223
208450,0.206372,2.568086,2.671272,0.000223
208500,0.207524,2.563428,2.667190,0.000223
208550,0.210832,2.555428,2.660844,0.000223
208600,0.215853,2.562486,2.670412,0.000223
208650,0.232381,2.588982,2.705172,0.000223
208700,0.254784,2.603439,2.730831,0.000223
208750,0.252067,2.602141,2.728175,0.000223
208800,0.252838,2.598094,2.724513,0.000223
208850,0.256893,2.605279,2.733725,0.000222
208900,0.248579,2.591798,2.716088,0.000222
208950,0.255976,2.612362,2.740350,0.000222
209000,0.350172,2.626874,2.801960,0.000222
209050,0.841758,2.814462,3.235341,0.000222
209100,0.820575,3.033822,3.444110,0.000222
209150,0.376415,3.347723,3.535931,0.000222
209200,0.295148,3.508467,3.656041,0.000222
209250,0.227431,3.370003,3.483719,0.000222
209300,0.263914,3.299352,3.431309,0.000222
209350,0.327956,3.353552,3.517530,0.000222
209400,0.331272,3.481546,3.647182,0.000222
209450,0.285088,3.405121,3.547665,0.000222
209500,0.278516,3.445725,3.584983,0.000222
209550,0.315192,3.548639,3.706235,0.000222
209600,0.273903,3.417420,3.554372,0.000222
209650,0.248597,3.294149,3.418447,0.000222
209700,0.294568,3.341651,3.488934,0.000222
209750,0.269137,3.296968,3.431537,0.000222
209800,0.252117,3.119386,3.245445,0.000222
