step,recon_loss,contrastive_loss,variance_loss,covariance_loss,em_ema,contrastive_weight,lr
144900,1.211395,0.024646,0.979158,0.000008,0.375591,0.100000,0.000217
144950,1.098883,0.029065,0.979126,0.000008,0.339148,0.100000,0.000217
145000,1.084018,0.032904,0.979115,0.000008,0.340001,0.100000,0.000217
145050,1.050371,0.033076,0.979247,0.000008,0.316976,0.100000,0.000217
145100,1.247204,0.036409,0.979203,0.000008,0.197382,0.100000,0.000217
145150,1.275921,0.037082,0.979322,0.000008,0.292909,0.100000,0.000217
145200,1.099408,0.025225,0.979064,0.000008,0.318524,0.100000,0.000217
145250,1.055056,0.024781,0.978695,0.000009,0.369516,0.100000,0.000217
145300,1.119485,0.027364,0.978878,0.000009,0.451359,0.100000,0.000217
145350,0.876497,0.026434,0.978797,0.000009,0.473042,0.100000,0.000217
145400,0.611137,0.023813,0.978649,0.000010,0.414435,0.100000,0.000217
145450,0.687808,0.022932,0.978937,0.000009,0.432349,0.100000,0.000217
145500,0.683459,0.023716,0.979104,0.000009,0.442610,0.100000,0.000217
145550,0.819530,0.021885,0.979160,0.000008,0.279241,0.100000,0.000216
145600,1.095184,0.025318,0.979228,0.000008,0.275855,0.100000,0.000216
145650,1.328467,0.063975,0.979538,0.000008,0.120030,0.100000,0.000216
145700,1.362955,0.064763,0.979363,0.000009,0.229677,0.100000,0.000216
145750,1.195969,0.026005,0.978810,0.000009,0.335157,0.100000,0.000216
145800,0.980967,0.020298,0.978700,0.000009,0.391698,0.100000,0.000216
145850,0.864319,0.027207,0.978727,0.000009,0.446355,0.100000,0.000216
145900,0.903444,0.042667,0.979051,0.000009,0.451384,0.100000,0.000216
145950,1.070726,0.036550,0.979049,0.000009,0.306546,0.100000,0.000216
146000,1.190878,0.021150,0.978995,0.000008,0.250986,0.100000,0.000216
146050,1.041158,0.045167,0.978948,0.000013,0.612600,0.100000,0.000216
146100,0.853969,0.072731,0.978758,0.000015,0.651995,0.100000,0.000216
146150,1.017271,0.057110,0.979232,0.000010,0.288123,0.100000,0.000216
146200,1.233683,0.033460,0.979080,0.000008,0.286903,0.100000,0.000216
146250,1.193971,0.023163,0.978864,0.000009,0.283297,0.100000,0.000216
146300,1.115255,0.025093,0.979288,0.000008,0.310088,0.100000,0.000216
146350,1.029651,0.029147,0.979291,0.000008,0.359475,0.100000,0.000216
146400,0.874329,0.029879,0.979359,0.000008,0.379426,0.100000,0.000216
146450,0.789824,0.025534,0.979375,0.000008,0.401165,0.100000,0.000216
146500,0.787585,0.022816,0.979225,0.000008,0.383757,0.100000,0.000215
146550,1.104565,0.035936,0.979314,0.000008,0.272465,0.100000,0.000215
146600,1.381455,0.042161,0.979499,0.000008,0.275824,0.100000,0.000215
146650,1.177235,0.031802,0.979104,0.000008,0.359614,0.100000,0.000215
146700,1.024044,0.021541,0.978617,0.000009,0.346381,0.100000,0.000215
146750,1.064532,0.020576,0.978980,0.000009,0.332883,0.100000,0.000215
146800,1.125439,0.021827,0.979136,0.000008,0.304569,0.100000,0.000215
146850,1.192532,0.021984,0.979107,0.000008,0.273511,0.100000,0.000215
146900,1.291638,0.023643,0.979322,0.000008,0.277559,0.100000,0.000215
146950,1.253608,0.020249,0.979158,0.000008,0.309436,0.100000,0.000215
147000,1.192478,0.016938,0.978896,0.000008,0.297841,0.100000,0.000215
147050,1.120886,0.020440,0.978969,0.000008,0.336597,0.100000,0.000215
147100,1.111231,0.023309,0.979107,0.000008,0.307754,0.100000,0.000215
147150,1.166193,0.020825,0.979057,0.000008,0.313288,0.100000,0.000215
147200,1.168246,0.020101,0.979225,0.000008,0.270151,0.100000,0.000215
147250,1.177574,0.019427,0.979264,0.000008,0.252509,0.100000,0.000215
147300,1.134731,0.015986,0.978974,0.000008,0.284189,0.100000,0.000215
147350,0.900115,0.024095,0.979006,0.000009,0.437075,0.100000,0.000215
147400,0.780391,0.025303,0.979079,0.000008,0.411340,0.100000,0.000215
147450,0.916210,0.020730,0.978896,0.000009,0.411917,0.100000,0.000214
147500,1.105015,0.028683,0.978966,0.000009,0.310184,0.100000,0.000214
147550,1.238195,0.035992,0.979378,0.000008,0.218249,0.100000,0.000214
147600,1.188938,0.028094,0.979151,0.000008,0.215603,0.100000,0.000214
147650,1.272854,0.017739,0.978981,0.000008,0.308158,0.100000,0.000214
147700,1.104265,0.022696,0.979154,0.000008,0.409746,0.100000,0.000214
147750,1.134405,0.051564,0.978941,0.000009,0.349427,0.100000,0.000214
147800,1.346228,0.056084,0.978888,0.000009,0.414374,0.100000,0.000214
147850,1.165177,0.037680,0.979175,0.000008,0.273236,0.100000,0.000214
147900,1.125447,0.030174,0.979265,0.000008,0.235126,0.100000,0.000214
147950,1.186852,0.026288,0.979271,0.000008,0.233382,0.100000,0.000214
148000,1.150022,0.026323,0.979256,0.000008,0.386264,0.100000,0.000214
148050,0.946318,0.020266,0.979069,0.000008,0.392395,0.100000,0.000214
148100,0.992990,0.030970,0.979281,0.000008,0.354671,0.100000,0.000214
148150,1.091539,0.036048,0.979334,0.000008,0.371628,0.100000,0.000214
148200,0.957985,0.033386,0.979103,0.000009,0.409244,0.100000,0.000214
148250,0.903039,0.035738,0.978951,0.000009,0.396392,0.100000,0.000214
148300,0.869565,0.033935,0.978860,0.000010,0.415429,0.100000,0.000214
148350,0.816208,0.033192,0.978984,0.000009,0.446479,0.100000,0.000214
148400,0.810233,0.034084,0.979183,0.000009,0.450597,0.100000,0.000213
148450,0.803775,0.043433,0.979056,0.000009,0.428109,0.100000,0.000213
148500,0.773244,0.040007,0.978978,0.000009,0.433292,0.100000,0.000213
148550,0.877199,0.036125,0.979153,0.000009,0.342561,0.100000,0.000213
148600,0.984258,0.036257,0.979298,0.000008,0.370978,0.100000,0.000213
148650,0.944248,0.030465,0.979327,0.000008,0.390980,0.100000,0.000213
148700,1.003155,0.032640,0.979200,0.000008,0.319919,0.100000,0.000213
148750,1.170738,0.027618,0.979003,0.000008,0.317894,0.100000,0.000213
148800,1.105011,0.027172,0.978979,0.000009,0.448971,0.100000,0.000213
148850,0.702064,0.046223,0.978611,0.000011,0.634726,0.100000,0.000213
148900,0.429685,0.060769,0.978210,0.000013,0.676153,0.100000,0.000213
148950,0.358723,0.055889,0.978269,0.000013,0.759920,0.100000,0.000213
149000,0.300517,0.052264,0.978528,0.000011,0.755890,0.100000,0.000213
149050,0.315362,0.061021,0.978708,0.000011,0.758476,0.100000,0.000213
149100,0.564884,0.059679,0.979033,0.000010,0.328828,0.100000,0.000213
149150,1.024471,0.040571,0.979630,0.000008,0.252276,0.100000,0.000213
149200,1.093132,0.027586,0.979668,0.000007,0.323413,0.100000,0.000213
149250,0.986824,0.023660,0.979440,0.000008,0.281636,0.100000,0.000213
149300,1.097124,0.023800,0.979045,0.000009,0.357746,0.100000,0.000213
149350,1.085779,0.035856,0.978670,0.000010,0.539735,0.100000,0.000212
149400,1.124725,0.034241,0.978687,0.000010,0.357771,0.100000,0.000212
149450,1.154063,0.027606,0.978948,0.000008,0.398929,0.100000,0.000212
149500,1.505387,0.028751,0.978983,0.000009,0.313257,0.100000,0.000212
149550,1.961541,0.023960,0.978806,0.000010,0.299156,0.100000,0.000212
149600,1.611933,0.025459,0.978834,0.000009,0.367732,0.100000,0.000212
149650,1.094180,0.026766,0.978767,0.000009,0.484013,0.100000,0.000212
149700,0.994416,0.026941,0.979051,0.000009,0.301589,0.100000,0.000212
149750,1.052567,0.022438,0.979240,0.000008,0.271487,0.100000,0.000212
149800,0.956003,0.024272,0.979027,0.000008,0.439947,0.100000,0.000212
149850,0.921886,0.028811,0.978843,0.000009,0.392217,0.100000,0.000212
149900,1.047123,0.028893,0.978959,0.000009,0.377119,0.100000,0.000212
149950,1.185787,0.027119,0.979247,0.000008,0.292972,0.100000,0.000212
150000,1.175437,0.026265,0.979260,0.000008,0.354869,0.100000,0.000212
150050,1.053085,0.028953,0.979206,0.000008,0.351294,0.100000,0.000212
150100,1.041980,0.030830,0.979171,0.000008,0.329776,0.100000,0.000212
150150,0.982757,0.031059,0.978986,0.000009,0.380344,0.100000,0.000212
150200,0.878548,0.033339,0.978882,0.000009,0.397810,0.100000,0.000212
150250,0.797454,0.035344,0.979073,0.000009,0.458605,0.100000,0.000212
150300,0.615652,0.033764,0.978938,0.000010,0.514849,0.100000,0.000211
150350,0.475120,0.028010,0.978529,0.000010,0.562636,0.100000,0.000211
150400,0.448834,0.022233,0.978584,0.000010,0.579868,0.100000,0.000211
150450,0.436298,0.028532,0.978831,0.000010,0.575489,0.100000,0.000211
150500,0.443421,0.035854,0.978789,0.000010,0.597648,0.100000,0.000211
150550,0.440634,0.036638,0.978658,0.000011,0.568769,0.100000,0.000211
150600,0.413775,0.030615,0.978641,0.000011,0.601943,0.100000,0.000211
150650,0.412507,0.029233,0.978575,0.000011,0.591557,0.100000,0.000211
150700,0.617484,0.037664,0.979162,0.000009,0.344140,0.100000,0.000211
150750,0.903529,0.031255,0.979449,0.000008,0.379909,0.100000,0.000211
150800,0.932494,0.019395,0.978826,0.000009,0.396734,0.100000,0.000211
150850,0.820834,0.026216,0.978756,0.000009,0.409418,0.100000,0.000211
150900,0.770052,0.030065,0.978753,0.000009,0.412509,0.100000,0.000211
150950,0.839582,0.027077,0.978965,0.000009,0.318788,0.100000,0.000211
151000,0.835411,0.025330,0.978921,0.000009,0.489169,0.100000,0.000211
151050,0.674897,0.025108,0.978817,0.000009,0.540781,0.100000,0.000211
151100,0.612521,0.031723,0.978820,0.000010,0.556198,0.100000,0.000211
151150,0.725327,0.030528,0.978866,0.000009,0.315131,0.100000,0.000211
151200,0.997854,0.020479,0.979155,0.000008,0.257446,0.100000,0.000211
151250,1.194085,0.019159,0.979017,0.000008,0.298701,0.100000,0.000210
151300,1.298704,0.026443,0.979162,0.000008,0.260625,0.100000,0.000210
151350,1.297683,0.028147,0.979240,0.000008,0.301326,0.100000,0.000210
151400,1.143153,0.028342,0.979316,0.000008,0.332579,0.100000,0.000210
151450,0.948206,0.033204,0.979393,0.000008,0.425877,0.100000,0.000210
151500,0.979372,0.028428,0.979007,0.000009,0.307787,0.100000,0.000210
151550,1.113475,0.020000,0.978802,0.000009,0.397674,0.100000,0.000210
151600,1.012110,0.023386,0.978827,0.000009,0.432536,0.100000,0.000210
151650,0.883959,0.027425,0.979270,0.000008,0.428640,0.100000,0.000210
151700,0.963836,0.022733,0.979388,0.000008,0.230250,0.100000,0.000210
151750,1.289356,0.031100,0.979456,0.000007,0.203505,0.100000,0.000210
151800,1.451000,0.035512,0.979355,0.000008,0.250753,0.100000,0.000210
151850,1.342640,0.026184,0.978978,0.000008,0.262816,0.100000,0.000210
151900,1.238269,0.029023,0.979102,0.000008,0.275660,0.100000,0.000210
151950,1.299923,0.026020,0.979096,0.000008,0.298973,0.100000,0.000210
152000,1.234577,0.026493,0.979022,0.000008,0.343269,0.100000,0.000210
152050,0.957091,0.027551,0.978829,0.000009,0.415043,0.100000,0.000210
152100,0.782295,0.022489,0.978721,0.000009,0.435932,0.100000,0.000210
152150,0.746903,0.023017,0.979091,0.000008,0.401613,0.100000,0.000210
152200,0.956061,0.022166,0.979418,0.000008,0.299326,0.100000,0.000209
152250,0.973578,0.020962,0.979194,0.000008,0.409637,0.100000,0.000209
152300,0.693460,0.017369,0.978770,0.000009,0.446683,0.100000,0.000209
152350,0.611435,0.020579,0.978858,0.000009,0.401154,0.100000,0.000209
152400,0.717097,0.025015,0.979151,0.000008,0.359854,0.100000,0.000209
152450,1.025322,0.024783,0.979208,0.000008,0.297740,0.100000,0.000209
152500,1.193199,0.027994,0.979186,0.000008,0.318630,0.100000,0.000209
152550,1.098363,0.027278,0.978973,0.000009,0.382486,0.100000,0.000209
152600,1.002620,0.027072,0.979175,0.000008,0.399451,0.100000,0.000209
152650,1.026208,0.022998,0.979125,0.000008,0.304219,0.100000,0.000209
152700,1.020802,0.020744,0.978904,0.000009,0.369998,0.100000,0.000209
152750,0.862335,0.031703,0.979129,0.000008,0.466651,0.100000,0.000209
152800,0.777606,0.028109,0.978793,0.000009,0.530016,0.100000,0.000209
152850,0.693927,0.022920,0.978520,0.000010,0.573832,0.100000,0.000209
152900,0.653127,0.032578,0.978769,0.000010,0.577185,0.100000,0.000209
152950,0.808467,0.031832,0.978872,0.000009,0.386109,0.100000,0.000209
153000,0.940933,0.026814,0.978923,0.000009,0.385449,0.100000,0.000209
153050,1.013503,0.034190,0.979198,0.000008,0.257735,0.100000,0.000209
153100,1.189873,0.032640,0.979421,0.000008,0.290184,0.100000,0.000209
153150,1.194903,0.024086,0.979104,0.000009,0.297300,0.100000,0.000208
153200,1.073623,0.042677,0.979177,0.000009,0.403074,0.100000,0.000208
153250,1.121101,0.043763,0.979540,0.000008,0.260363,0.100000,0.000208
153300,1.185783,0.027558,0.979385,0.000008,0.306024,0.100000,0.000208
153350,1.154851,0.032324,0.979283,0.000008,0.285429,0.100000,0.000208
153400,1.225330,0.036423,0.979184,0.000008,0.349431,0.100000,0.000208
153450,1.052967,0.027860,0.978888,0.000009,0.368490,0.100000,0.000208
153500,0.883409,0.025114,0.979125,0.000008,0.303510,0.100000,0.000208
153550,0.999088,0.028466,0.979209,0.000008,0.400248,0.100000,0.000208
153600,1.116610,0.034106,0.979003,0.000009,0.297654,0.100000,0.000208
153650,1.258533,0.034240,0.979352,0.000008,0.304072,0.100000,0.000208
153700,1.112228,0.105284,0.978730,0.000014,0.584665,0.100000,0.000208
153750,0.887592,0.149892,0.978518,0.000017,0.376414,0.100000,0.000208
153800,0.993658,0.069997,0.978938,0.000012,0.378825,0.100000,0.000208
153850,1.035022,0.030765,0.979042,0.000009,0.368152,0.100000,0.000208
153900,1.113574,0.030963,0.979396,0.000008,0.238703,0.100000,0.000208
153950,1.268836,0.022738,0.979242,0.000008,0.184827,0.100000,0.000208
154000,1.161401,0.031361,0.979071,0.000008,0.265307,0.100000,0.000208
154050,1.029168,0.031539,0.979072,0.000008,0.371094,0.100000,0.000208
154100,0.909318,0.025646,0.979127,0.000008,0.428952,0.100000,0.000207
154150,0.855690,0.026285,0.978864,0.000009,0.381310,0.100000,0.000207
154200,0.974721,0.020858,0.978681,0.000009,0.335202,0.100000,0.000207
154250,1.036103,0.024321,0.979006,0.000009,0.323033,0.100000,0.000207
154300,0.979012,0.023488,0.978841,0.000009,0.323968,0.100000,0.000207
154350,0.968504,0.020360,0.978615,0.000009,0.354715,0.100000,0.000207
154400,0.896488,0.027239,0.978640,0.000010,0.458417,0.100000,0.000207
154450,0.881764,0.039478,0.978640,0.000010,0.426388,0.100000,0.000207
154500,1.081022,0.033997,0.979002,0.000009,0.337315,0.100000,0.000207
154550,1.112931,0.021046,0.978863,0.000009,0.367328,0.100000,0.000207
154600,1.024607,0.024081,0.978741,0.000009,0.323964,0.100000,0.000207
154650,0.895599,0.029593,0.978984,0.000009,0.483514,0.100000,0.000207
154700,0.742107,0.031998,0.979038,0.000009,0.480856,0.100000,0.000207
154750,0.960024,0.043552,0.978941,0.000009,0.252296,0.100000,0.000207
154800,1.225775,0.033212,0.978725,0.000009,0.306062,0.100000,0.000207
154850,1.064482,0.018354,0.978909,0.000008,0.401913,0.100000,0.000207
154900,0.842976,0.025225,0.979117,0.000008,0.379399,0.100000,0.000207
154950,0.968484,0.027247,0.979076,0.000008,0.308396,0.100000,0.000207
155000,1.163268,0.023571,0.978864,0.000009,0.390329,0.100000,0.000207
155050,1.009563,0.022023,0.978798,0.000009,0.450832,0.100000,0.000206
155100,0.726415,0.022662,0.979011,0.000009,0.417503,0.100000,0.000206
155150,0.868031,0.019420,0.979091,0.000008,0.304464,0.100000,0.000206
155200,1.017080,0.035768,0.978997,0.000008,0.428567,0.100000,0.000206
155250,1.017707,0.039671,0.978765,0.000009,0.361258,0.100000,0.000206
155300,1.022818,0.024385,0.978859,0.000009,0.364794,0.100000,0.000206
155350,1.002750,0.032887,0.979491,0.000007,0.309531,0.100000,0.000206
155400,1.102522,0.040455,0.979529,0.000007,0.330074,0.100000,0.000206
155450,0.997175,0.031045,0.978988,0.000008,0.345853,0.100000,0.000206
155500,0.846156,0.023366,0.978894,0.000009,0.391654,0.100000,0.000206
155550,0.888279,0.026137,0.978595,0.000009,0.418722,0.100000,0.000206
155600,0.916655,0.035254,0.978784,0.000009,0.440902,0.100000,0.000206
155650,0.934017,0.033950,0.979019,0.000009,0.337188,0.100000,0.000206
155700,1.087272,0.026339,0.979076,0.000008,0.326991,0.100000,0.000206
155750,1.134679,0.029220,0.979239,0.000008,0.351928,0.100000,0.000206
155800,1.114065,0.029504,0.979031,0.000008,0.247238,0.100000,0.000206
155850,1.323967,0.026002,0.979394,0.000007,0.200966,0.100000,0.000206
155900,1.417048,0.045287,0.979527,0.000007,0.251273,0.100000,0.000206
155950,1.279588,0.045644,0.978989,0.000009,0.315432,0.100000,0.000205
156000,1.231631,0.031417,0.978984,0.000009,0.285152,0.100000,0.000205
156050,1.193679,0.029746,0.979238,0.000008,0.304792,0.100000,0.000205
156100,1.007125,0.020418,0.978904,0.000008,0.331055,0.100000,0.000205
156150,0.942721,0.019841,0.978640,0.000009,0.396195,0.100000,0.000205
156200,0.983781,0.020741,0.978712,0.000009,0.354923,0.100000,0.000205
156250,1.112727,0.025259,0.979038,0.000008,0.183630,0.100000,0.000205
156300,1.005784,0.025430,0.979058,0.000008,0.555328,0.100000,0.000205
156350,0.864055,0.020163,0.978992,0.000008,0.369641,0.100000,0.000205
156400,1.078183,0.026221,0.979186,0.000008,0.257236,0.100000,0.000205
156450,1.247852,0.035678,0.978973,0.000009,0.327460,0.100000,0.000205
156500,1.235681,0.036708,0.978693,0.000009,0.320855,0.100000,0.000205
156550,0.975472,0.031608,0.978793,0.000009,0.415149,0.100000,0.000205
156600,0.827730,0.023024,0.978929,0.000009,0.367568,0.100000,0.000205
156650,0.948517,0.020024,0.979137,0.000008,0.313417,0.100000,0.000205
156700,0.956158,0.022493,0.979214,0.000008,0.401715,0.100000,0.000205
156750,0.869608,0.022393,0.979107,0.000008,0.404839,0.100000,0.000205
156800,0.882350,0.041998,0.979113,0.000009,0.418867,0.100000,0.000205
156850,0.839140,0.061875,0.979074,0.000010,0.529876,0.100000,0.000205
156900,0.701645,0.064824,0.978965,0.000010,0.581639,0.100000,0.000204
156950,0.651073,0.064319,0.978914,0.000010,0.575060,0.100000,0.000204
157000,0.988929,0.053972,0.978822,0.000009,0.247312,0.100000,0.000204
157050,1.246969,0.046423,0.978807,0.000009,0.325864,0.100000,0.000204
157100,1.035101,0.047684,0.978919,0.000009,0.333713,0.100000,0.000204
157150,0.840930,0.046535,0.979077,0.000009,0.352557,0.100000,0.000204
157200,0.826837,0.033859,0.978918,0.000009,0.434790,0.100000,0.000204
157250,0.997157,0.032998,0.978723,0.000010,0.351459,0.100000,0.000204
157300,1.003284,0.029974,0.978795,0.000009,0.367986,0.100000,0.000204
157350,0.840972,0.021768,0.979169,0.000008,0.401525,0.100000,0.000204
157400,0.826583,0.022417,0.979141,0.000008,0.427066,0.100000,0.000204
157450,0.862541,0.019575,0.979061,0.000008,0.353117,0.100000,0.000204
157500,1.055886,0.033142,0.979566,0.000008,0.397622,0.100000,0.000204
157550,1.162096,0.045728,0.979474,0.000008,0.509153,0.100000,0.000204
157600,1.087181,0.058447,0.979561,0.000008,0.266508,0.100000,0.000204
157650,1.042174,0.047826,0.979172,0.000009,0.420623,0.100000,0.000204
157700,1.031261,0.039048,0.978681,0.000009,0.317170,0.100000,0.000204
157750,1.093410,0.037074,0.978810,0.000009,0.268905,0.100000,0.000204
157800,1.114674,0.025746,0.978830,0.000009,0.326195,0.100000,0.000203
157850,0.974756,0.031642,0.979229,0.000008,0.418544,0.100000,0.000203
157900,0.786008,0.025872,0.978903,0.000009,0.446126,0.100000,0.000203
157950,0.698746,0.022908,0.978384,0.000010,0.461970,0.100000,0.000203
158000,0.912735,0.025026,0.978824,0.000009,0.312927,0.100000,0.000203
158050,1.170841,0.033694,0.979052,0.000009,0.387127,0.100000,0.000203
158100,1.064746,0.037514,0.978914,0.000010,0.433921,0.100000,0.000203
158150,0.879750,0.031047,0.979031,0.000009,0.380611,0.100000,0.000203
158200,0.918213,0.026861,0.979140,0.000008,0.309047,0.100000,0.000203
158250,1.051158,0.029346,0.979222,0.000008,0.326259,0.100000,0.000203
158300,1.065029,0.031939,0.979055,0.000008,0.327817,0.100000,0.000203
158350,1.055437,0.021988,0.978721,0.000009,0.310849,0.100000,0.000203
158400,1.013904,0.025432,0.979132,0.000008,0.367074,0.100000,0.000203
158450,0.966370,0.030682,0.979377,0.000008,0.332539,0.100000,0.000203
158500,1.098861,0.087620,0.979097,0.000009,0.333330,0.100000,0.000203
158550,1.060541,0.142960,0.979049,0.000010,0.432847,0.100000,0.000203
158600,0.944799,0.078933,0.978872,0.000010,0.389102,0.100000,0.000203
158650,0.930801,0.029775,0.978937,0.000009,0.469714,0.100000,0.000203
